"","Date","Session","Pseudo","Treatment","Group","TotalScore","Flight","Bonus","Mine","Fortress","NET","GameLevel","Age","Genre","ZScore","ZMean"
"380","2021-04-22 16:57:38","D04P1","KM0102","3","STIM-HD",10710,-350,1050,2760,7250,17,6,24,"Homme",0.737962417685783,0.42751051279463
"381","2021-04-22 17:08:34","D04P2","KM0102","3","STIM-HD",13700,-420,1600,2770,9750,17,6,24,"Homme",1.37425134940864,0.668850989654803
"382","2021-04-23 16:58:48","D05P1","KM0102","3","STIM-HD",11635,-575,1700,2760,7750,17,6,24,"Homme",0.934807655760579,0.520499387068372
"383","2021-04-23 17:09:50","D05P2","KM0102","3","STIM-HD",15845,-755,1700,3150,11750,17,6,24,"Homme",1.83071949607938,0.733059406303521
"384","2021-05-04 17:13:52","D14P1","KM0102","3","STIM-HD",13740,-650,1050,2590,10750,17,6,24,"Homme",1.38276357591998,0.37701519383243
"385","2021-05-04 17:25:05","D14P2","KM0102","3","STIM-HD",16820,-150,1300,3170,12500,17,6,24,"Homme",2.03820501729336,1.03826750891881
"386","2019-10-07 19:24:57","D01P1","LB0609","2","SHAM",5680,-420,650,2200,3250,16,2,26,"Homme",-0.332450066115542,-0.187360524250441
"387","2019-10-08 18:49:30","D02P1","LB0609","2","SHAM",9520,-450,1650,3070,5250,16,2,26,"Homme",0.484723678973342,0.515538645244137
"388","2019-10-08 19:08:41","D02P2","LB0609","2","SHAM",11570,-150,1950,3520,6250,16,2,26,"Homme",0.920975287679648,1.05456865408343
"389","2019-10-09 18:50:24","D03P1","LB0609","2","SHAM",11350,-600,2000,2950,7000,16,2,26,"Homme",0.874158041867264,0.613411047103252
"390","2019-10-09 19:07:22","D03P2","LB0609","2","SHAM",14460,-400,1750,3860,9250,16,2,26,"Homme",1.53598365312415,1.0336768554247
"391","2019-10-10 18:07:45","D04P1","LB0609","2","SHAM",14360,-200,2350,3210,9000,16,2,26,"Homme",1.51470308684579,1.15897423824735
"392","2019-10-10 18:22:31","D04P2","LB0609","2","SHAM",15650,-150,1400,3900,10500,16,2,26,"Homme",1.78922239183659,1.21631401105096
"393","2019-10-11 13:13:55","D05P1","LB0609","2","SHAM",15620,-450,2300,3270,10500,16,2,26,"Homme",1.78283822195308,1.03598486630316
"394","2019-10-11 13:25:31","D05P2","LB0609","2","SHAM",18160,-300,1850,3610,13000,16,2,26,"Homme",2.32336460542333,1.2008303730876
"395","2019-10-21 17:35:18","D14P1","LB0609","2","SHAM",15670,-900,1250,3820,11500,16,2,26,"Homme",1.79347850509226,0.743460527803245
"396","2019-10-21 17:46:16","D14P2","LB0609","2","SHAM",22340,-100,3050,3890,15500,16,2,26,"Homme",3.21289227585863,1.94193217772627
"397","2018-06-04 13:03:28","D01P1","LB2705","1","STIM-SD",-3665,-5325,450,-40,1250,17,4.5,24,"Femme",-2.32111898482795,-1.92271099749869
"398","2018-06-05 08:35:29","D02P1","LB2705","1","STIM-SD",-2445,-4515,950,120,1000,17,4.5,24,"Femme",-2.061496076232,-1.73145833204699
"399","2018-06-05 08:35:29","D02P2","LB2705","1","STIM-SD",-1805,-3175,650,-530,1250,17,4.5,24,"Femme",-1.92530045205052,-1.66621452660941
"400","2018-06-06 08:28:02","D03P1","LB2705","1","STIM-SD",-1230,-5100,1300,570,2000,17,4.5,24,"Femme",-1.80293719594997,-1.39689070099047
"401","2018-06-06 08:28:02","D03P2","LB2705","1","STIM-SD",-1680,-5200,1150,620,1750,17,4.5,24,"Femme",-1.89869974420257,-1.47658964750935
"402","2018-06-07 08:31:32","D04P1","LB2705","1","STIM-SD",-380,-4290,850,560,2500,17,4.5,24,"Femme",-1.62205238258394,-1.39680376379174
"403","2018-06-07 08:31:32","D04P2","LB2705","1","STIM-SD",1175,-3405,1700,880,2000,17,4.5,24,"Femme",-1.2911395769555,-1.03782442568085
"404","2018-06-08 08:30:10","D05P1","LB2705","1","STIM-SD",3050,-2800,1500,1850,2500,17,4.5,24,"Femme",-0.892128959236315,-0.699475287875963
"405","2018-06-08 08:30:10","D05P2","LB2705","1","STIM-SD",1735,-3345,1350,1480,2250,17,4.5,24,"Femme",-1.1719684057967,-0.945063518744835
"406","2018-06-20 10:25:14","D14P1","LB2705","1","STIM-SD",-740,-4240,900,1350,1250,17,4.5,24,"Femme",-1.69866242118602,-1.37395573268238
"407","2018-06-20 10:25:14","D14P2","LB2705","1","STIM-SD",260,-4430,1150,1790,1750,17,4.5,24,"Femme",-1.48585675840246,-1.10663287389128
"408","2018-06-04 13:34:41","D01P1","LD2304","2","SHAM",-5805,-5905,-200,50,250,20,3,38,"Homme",-2.77652310318477,-2.58600343753455
"409","2018-06-05 09:09:08","D02P1","LD2304","2","SHAM",-3585,-3695,-550,160,500,20,3,38,"Homme",-2.30409453180526,-2.47754189808768
"410","2018-06-05 09:09:08","D02P2","LD2304","2","SHAM",-1775,-4385,-200,810,2000,20,3,38,"Homme",-1.91891628216701,-1.81728462497511
"411","2018-06-06 09:05:45","D03P1","LD2304","2","SHAM",100,-3150,250,1000,2000,20,3,38,"Homme",-1.51990566444783,-1.42311968698098
"412","2018-06-06 09:05:45","D03P2","LD2304","2","SHAM",1225,-2325,400,1150,2000,20,3,38,"Homme",-1.28049929381632,-1.22188571463384
"413","2018-06-07 09:03:19","D04P1","LD2304","2","SHAM",2470,-2170,550,1840,2250,20,3,38,"Homme",-1.01555624365078,-0.929726314847343
"414","2018-06-07 09:03:19","D04P2","LD2304","2","SHAM",55,-3455,150,1360,2000,20,3,38,"Homme",-1.52948191927309,-1.39989854309697
"415","2018-06-08 09:05:44","D05P1","LD2304","2","SHAM",1710,-2250,650,1810,1500,20,3,38,"Homme",-1.17728854736629,-1.03429784673899
"416","2018-06-08 09:05:44","D05P2","LD2304","2","SHAM",1450,-2680,1350,1530,1250,20,3,38,"Homme",-1.23261801969002,-1.00968168291345
"417","2018-06-19 09:03:38","D14P1","LD2304","2","SHAM",540,-4090,750,1880,2000,20,3,38,"Homme",-1.42627117282306,-1.13309128200702
"418","2018-06-19 09:03:38","D14P2","LD2304","2","SHAM",1645,-3045,800,1890,2000,20,3,38,"Homme",-1.19112091544722,-0.997831385914172
"419","2021-03-08 10:05:21","D01P1","LD2501","3","STIM-HD",3110,-440,1000,1050,1500,20,1,28,"Homme",-0.879360619469301,-0.631367747739743
"420","2021-03-09 09:59:46","D02P1","LD2501","3","STIM-HD",4265,-625,1200,1690,2000,20,1,28,"Homme",-0.633570078954285,-0.414175280294455
"421","2021-03-09 10:10:09","D02P2","LD2501","3","STIM-HD",5465,-505,2200,1770,2000,20,1,28,"Homme",-0.378203283614009,-0.0403981118692608
"422","2021-03-10 09:50:10","D03P1","LD2501","3","STIM-HD",6015,-805,2700,1120,3000,20,1,28,"Homme",-0.261160169083049,-0.0760530631360515
"423","2021-03-10 10:00:56","D03P2","LD2501","3","STIM-HD",6375,-735,1800,2560,2750,20,1,28,"Homme",-0.184550130480966,0.0600202788241424
"424","2021-03-11 10:02:11","D04P1","LD2501","3","STIM-HD",6280,-450,1450,2030,3250,20,1,28,"Homme",-0.204766668445404,-0.00976180881287068
"425","2021-03-11 10:13:02","D04P2","LD2501","3","STIM-HD",7560,-350,2300,2110,3500,20,1,28,"Homme",0.0676245799175573,0.348297828932244
"426","2021-03-12 10:00:05","D05P1","LD2501","3","STIM-HD",8210,-400,2300,2310,4000,20,1,28,"Homme",0.205948260726874,0.416884371882528
"427","2021-03-12 10:11:03","D05P2","LD2501","3","STIM-HD",9030,-50,2400,2430,4250,20,1,28,"Homme",0.380448904209396,0.919395889536818
"428","2021-03-23 09:42:30","D14P1","LD2501","3","STIM-HD",7875,-335,1450,2510,4250,20,1,28,"Homme",0.13465836369438,0.290018714683805
"429","2021-03-23 09:53:21","D14P2","LD2501","3","STIM-HD",8975,-235,2300,1910,5000,20,1,28,"Homme",0.3687445927563,0.506825171206577
"430","2021-03-29 18:14:20","D01P1","LG0806","3","STIM-HD",-3900,-5700,-400,1200,1000,16,3.5,22,"Homme",-2.37112831558208,-2.15242076791698
"431","2021-03-30 17:52:05","D02P1","LG0806","3","STIM-HD",1070,-2370,400,2040,1000,16,3.5,22,"Homme",-1.31348417154777,-1.17286670000104
"432","2021-03-30 18:04:17","D02P2","LG0806","3","STIM-HD",2570,-1760,1500,1830,1000,16,3.5,22,"Homme",-0.994275677372426,-0.788905521464811
"433","2021-03-31 17:59:20","D03P1","LG0806","3","STIM-HD",4305,-1335,1300,2840,1500,16,3.5,22,"Homme",-0.625057852442943,-0.362322737406495
"434","2021-03-31 18:09:59","D03P2","LG0806","3","STIM-HD",5115,-805,1750,2420,1750,16,3.5,22,"Homme",-0.452685265588256,-0.154630208490048
"435","2021-04-01 17:57:48","D04P1","LG0806","3","STIM-HD",5555,-745,1750,2800,1750,16,3.5,22,"Homme",-0.359050773963488,-0.0213466139474591
"436","2021-04-01 18:10:44","D04P2","LG0806","3","STIM-HD",5885,-455,1300,2790,2250,16,3.5,22,"Homme",-0.288824905244912,0.0481614793152783
"437","2021-04-02 18:01:06","D05P1","LG0806","3","STIM-HD",6330,-1320,2100,3050,2500,16,3.5,22,"Homme",-0.194126385306226,0.085738764409866
"438","2021-04-02 18:13:22","D05P2","LG0806","3","STIM-HD",4635,-685,1250,2070,2000,16,3.5,22,"Homme",-0.554831983724367,-0.318996924535431
"439","2021-04-13 17:52:56","D14P1","LG0806","3","STIM-HD",6775,-735,2650,2610,2250,16,3.5,22,"Homme",-0.0994278653675402,0.259685735301071
"440","2021-04-13 18:04:17","D14P2","LG0806","3","STIM-HD",8010,-370,2350,3280,2750,16,3.5,22,"Homme",0.163387128170161,0.615341644739849
"441","2019-10-07 12:22:19","D01P1","LL0206","1","STIM-SD",6005,-985,2250,1990,2750,17,4.5,22,"Homme",-0.263288225710884,-0.0579248269469139
"442","2019-10-08 10:00:06","D02P1","LL0206","1","STIM-SD",9950,-370,3500,3070,3750,17,4.5,22,"Homme",0.576230113970275,0.978898646646171
"443","2019-10-08 10:13:19","D02P2","LL0206","1","STIM-SD",7470,-910,1750,2630,4000,17,4.5,22,"Homme",0.0484720702670366,0.125142742466576
"444","2019-10-09 13:35:46","D03P1","LL0206","1","STIM-SD",9830,-520,2700,3150,4500,17,4.5,22,"Homme",0.550693434436247,0.751725717798469
"445","2019-10-09 13:48:18","D03P2","LL0206","1","STIM-SD",10035,-935,1900,3070,6000,17,4.5,22,"Homme",0.594318595306877,0.435099288687808
"446","2019-10-10 13:22:28","D04P1","LL0206","1","STIM-SD",11170,-700,2750,3120,6000,17,4.5,22,"Homme",0.835853022566222,0.779351562825639
"447","2019-10-10 13:36:48","D04P2","LL0206","1","STIM-SD",10230,-820,2750,1800,6500,17,4.5,22,"Homme",0.635815699549672,0.38248657687599
"448","2019-10-11 12:16:13","D05P1","LL0206","1","STIM-SD",14310,0,2400,3160,8750,17,4.5,22,"Homme",1.50406280370661,1.83668309283138
"449","2019-10-11 12:28:39","D05P2","LL0206","1","STIM-SD",15990,-750,2350,3390,11000,17,4.5,22,"Homme",1.861576317183,0.968347840823188
"450","2019-10-21 13:13:19","D14P1","LL0206","1","STIM-SD",18135,-505,2250,3640,12750,17,4.5,22,"Homme",2.31804446385374,1.18838489449139
"451","2019-10-21 13:25:00","D14P2","LL0206","1","STIM-SD",17290,-900,2450,3240,12500,17,4.5,22,"Homme",2.13822367880163,0.954007070115315
"463","2020-01-13 09:42:44","D01P1","LV0603","1","STIM-SD",6390,-590,1150,2580,3250,15,3,24,"Homme",-0.181358045539212,-0.0133815568480153
"464","2020-01-14 09:10:36","D02P1","LV0603","1","STIM-SD",7045,-735,1100,2180,4500,15,3,24,"Homme",-0.041970336415978,-0.0957326373771165
"465","2020-01-14 09:21:51","D02P2","LV0603","1","STIM-SD",7940,-400,1100,2240,5000,15,3,24,"Homme",0.148490731775312,0.120688336015907
"466","2020-01-15 09:02:47","D03P1","LV0603","1","STIM-SD",9170,-470,1450,2690,5500,15,3,24,"Homme",0.410241696999095,0.349291133022052
"467","2020-01-15 09:17:34","D03P2","LV0603","1","STIM-SD",12140,-150,2250,2790,7250,15,3,24,"Homme",1.04227451546628,0.978792999617107
"468","2020-01-16 09:03:32","D04P1","LV0603","1","STIM-SD",9960,-350,1000,2810,6500,15,3,24,"Homme",0.57835817059811,0.385217981039248
"469","2020-01-16 09:19:16","D04P2","LV0603","1","STIM-SD",11770,-100,1050,2570,8250,15,3,24,"Homme",0.963536420236361,0.689303381828197
"470","2020-01-17 10:04:14","D05P1","LV0603","1","STIM-SD",12875,-405,1750,3030,8500,15,3,24,"Homme",1.1986866776122,0.743266031045333
"471","2020-01-17 10:15:18","D05P2","LV0603","1","STIM-SD",13350,-150,1500,2750,9250,15,3,24,"Homme",1.29976936743439,0.844813871644332
"472","2020-01-28 14:11:57","D14P1","LV0603","1","STIM-SD",12475,-485,1150,2810,9000,15,3,24,"Homme",1.11356441249877,0.476548389148875
"473","2020-01-28 14:22:40","D14P2","LV0603","1","STIM-SD",13450,-370,1850,2720,9250,15,3,24,"Homme",1.32104993371275,0.737456080021187
"474","2019-11-11 16:46:31","D01P1","ME1301","2","SHAM",-2725,-3475,50,200,500,18,5.5,23,"Homme",-2.1210816618114,-2.05764617007736
"475","2019-11-12 12:58:43","D02P1","ME1301","2","SHAM",-80,-3040,850,1110,1000,18,5.5,23,"Homme",-1.55821068374887,-1.37567871493771
"476","2019-11-12 13:11:34","D02P2","ME1301","2","SHAM",585,-2475,650,910,1500,18,5.5,23,"Homme",-1.4166949179978,-1.30646385751077
"477","2019-11-13 16:36:11","D03P1","ME1301","2","SHAM",-160,-3050,550,1090,1250,18,5.5,23,"Homme",-1.57523513677155,-1.41927110631974
"478","2019-11-13 16:50:00","D03P2","ME1301","2","SHAM",2395,-1885,1800,980,1500,18,5.5,23,"Homme",-1.03151666835955,-0.845078058388723
"479","2019-11-14 17:01:01","D04P1","ME1301","2","SHAM",2015,-2035,1400,1150,1500,18,5.5,23,"Homme",-1.1123828202173,-0.946760543975416
"480","2019-11-14 17:18:43","D04P2","ME1301","2","SHAM",3425,-2355,1800,2230,1750,18,5.5,23,"Homme",-0.812326835692479,-0.543931250865423
"481","2019-11-15 17:37:47","D05P1","ME1301","2","SHAM",740,-4300,600,2440,2000,18,5.5,23,"Homme",-1.38371004026635,-1.04162691589759
"482","2019-11-15 17:48:16","D05P2","ME1301","2","SHAM",2115,-4345,1800,2160,2500,18,5.5,23,"Homme",-1.09110225393895,-0.697883656652421
"483","2019-11-26 15:26:07","D14P1","ME1301","2","SHAM",2025,-2665,150,2290,2250,18,5.5,23,"Homme",-1.11025476358947,-1.00883515207348
"484","2019-11-26 15:37:44","D14P2","ME1301","2","SHAM",3350,-2630,1300,2180,2500,18,5.5,23,"Homme",-0.828287260401246,-0.642911599056659
"485","2021-03-08 14:37:09","D01P1","MH0507","3","STIM-HD",1645,-1895,50,1740,1750,16,1,23,"Homme",-1.19112091544722,-1.14810057503275
"486","2021-03-09 14:13:22","D02P1","MH0507","3","STIM-HD",1930,-2650,1150,1430,2000,16,1,23,"Homme",-1.13047130155391,-0.963807244375593
"487","2021-03-09 14:24:02","D02P2","MH0507","3","STIM-HD",4715,-785,950,2050,2500,16,1,23,"Homme",-0.537807530701681,-0.388108300588936
"488","2021-03-10 14:28:52","D03P1","MH0507","3","STIM-HD",5795,-735,1450,2580,2500,16,1,23,"Homme",-0.307977414895433,-0.0667239370584736
"489","2021-03-10 14:40:22","D03P2","MH0507","3","STIM-HD",6820,-450,1450,3320,2500,16,1,23,"Homme",-0.0898516105422798,0.285953282856522
"490","2021-03-11 14:09:13","D04P1","MH0507","3","STIM-HD",5255,-735,1000,2740,2250,16,1,23,"Homme",-0.422892472798557,-0.186744402479939
"491","2021-03-11 14:19:39","D04P2","MH0507","3","STIM-HD",7735,-1335,1300,3020,4750,16,1,23,"Homme",0.104865570904681,0.0476205473364391
"492","2021-03-12 14:34:45","D05P1","MH0507","3","STIM-HD",7850,-1250,1750,3100,4250,16,1,23,"Homme",0.129338222124791,0.187376420840658
"493","2021-03-12 14:45:18","D05P2","MH0507","3","STIM-HD",8485,-1905,1300,2590,6500,16,1,23,"Homme",0.264469817992354,-0.0840540417773784
"494","2021-03-22 14:27:13","D14P1","MH0507","3","STIM-HD",9800,-450,1100,2900,6250,16,1,23,"Homme",0.54430926455274,0.364783530328886
"495","2021-03-22 14:38:02","D14P2","MH0507","3","STIM-HD",9365,-1635,1000,2500,7500,16,1,23,"Homme",0.45173880124189,-0.0934069168266511
"496","2018-06-04 15:21:39","D01P1","MM0301","2","SHAM",-3550,-4180,600,-220,250,17,1,23,"Femme",-2.29664633360784,-2.12850975491647
"497","2018-06-05 10:33:16","D02P1","MM0301","2","SHAM",-3360,-5040,350,830,500,17,1,23,"Femme",-2.25621325767896,-1.9660763087192
"498","2018-06-05 10:33:16","D02P2","MM0301","2","SHAM",-2455,-4915,400,1310,750,17,1,23,"Femme",-2.06362413285983,-1.72786211892085
"499","2018-06-06 10:38:35","D03P1","MM0301","2","SHAM",-1175,-3735,650,910,1000,17,1,23,"Femme",-1.79123288449687,-1.56910596152511
"500","2018-06-06 10:38:35","D03P2","MM0301","2","SHAM",2560,-2200,1300,1960,1500,17,1,23,"Femme",-0.996403734000261,-0.786026822503946
"501","2018-06-07 10:33:20","D04P1","MM0301","2","SHAM",1230,-3420,1000,1650,2000,17,1,23,"Femme",-1.2794352655024,-1.04777922781696
"502","2018-06-07 10:33:20","D04P2","MM0301","2","SHAM",3000,-2640,1600,2040,2000,17,1,23,"Femme",-0.902769242375493,-0.660775436034326
"503","2018-06-08 10:36:08","D05P1","MM0301","2","SHAM",2940,-2420,1700,1660,2000,17,1,23,"Femme",-0.915537582142507,-0.704461700152477
"504","2018-06-08 10:36:08","D05P2","MM0301","2","SHAM",5305,-1565,1700,2920,2250,17,1,23,"Femme",-0.412252189659379,-0.157343152111897
"505","2018-06-20 09:14:50","D14P1","MM0301","2","SHAM",830,-3560,900,1990,1500,17,1,23,"Femme",-1.36455753061583,-1.08049241966748
"506","2018-06-20 09:14:50","D14P2","MM0301","2","SHAM",1450,-2960,700,2210,1500,17,1,23,"Femme",-1.23261801969002,-1.00819589487386
"507","2021-04-26 18:16:20","D01P1","MN0802","3","STIM-HD",3805,-1565,1100,2270,2000,15,7,21,"Homme",-0.731460683834724,-0.560345585217163
"508","2021-04-27 18:00:39","D02P1","MN0802","3","STIM-HD",6530,-540,1350,2720,3000,15,7,21,"Homme",-0.151565252749513,0.0858679142088868
"509","2021-04-27 18:11:47","D02P2","MN0802","3","STIM-HD",8055,-735,2150,2890,3750,15,7,21,"Homme",0.172963382995421,0.358891054823544
"510","2021-04-28 18:06:04","D03P1","MN0802","3","STIM-HD",7395,-775,2650,3020,2500,15,7,21,"Homme",0.0325116455582693,0.397316787488898
"511","2021-04-28 18:17:12","D03P2","MN0802","3","STIM-HD",9725,-755,3200,3030,4250,15,7,21,"Homme",0.528348839843973,0.735532709762676
"512","2021-04-29 18:03:29","D04P1","MN0802","3","STIM-HD",11100,-300,3100,3550,4750,15,7,21,"Homme",0.820956626171373,1.14288280193055
"513","2021-04-29 18:15:31","D04P2","MN0802","3","STIM-HD",12365,-255,3450,3920,5250,15,7,21,"Homme",1.09015578959258,1.42897943849689
"514","2021-04-30 18:03:11","D05P1","MN0802","3","STIM-HD",11070,-150,2600,3120,5500,15,7,21,"Homme",0.814572456287866,1.07386763095309
"515","2021-04-30 18:13:50","D05P2","MN0802","3","STIM-HD",11580,-350,2800,3380,5750,15,7,21,"Homme",0.923103344307483,1.03775555713547
"516","2021-05-11 17:54:55","D14P1","MN0802","3","STIM-HD",11540,-170,2000,3210,6500,15,7,21,"Homme",0.914591117796141,0.964091899185803
"517","2021-05-11 18:05:46","D14P2","MN0802","3","STIM-HD",13470,-450,2300,3120,8500,15,7,21,"Homme",1.32530604696842,0.903623598852418
"518","2021-03-15 18:05:54","D01P1","MP1112","3","STIM-HD",815,-785,150,-50,1500,15,3.5,21,"Homme",-1.36774961555758,-1.29313850866897
"519","2021-03-16 17:49:09","D02P1","MP1112","3","STIM-HD",3070,-400,750,1220,1500,15,3.5,21,"Homme",-0.887872845980644,-0.640377421620983
"520","2021-03-16 17:59:40","D02P2","MP1112","3","STIM-HD",5500,-220,450,2520,2750,15,3.5,21,"Homme",-0.370755085416584,-0.0590523272297745
"521","2021-03-17 17:58:19","D03P1","MP1112","3","STIM-HD",4445,-735,100,2580,2500,15,3.5,21,"Homme",-0.595265059653244,-0.489638688448064
"522","2021-03-17 18:09:19","D03P2","MP1112","3","STIM-HD",5200,-820,300,2720,3000,15,3.5,21,"Homme",-0.434596784251653,-0.355851114698487
"523","2021-03-18 17:52:10","D04P1","MP1112","3","STIM-HD",6395,-485,500,2880,3500,15,3.5,21,"Homme",-0.180294017225294,-0.0496758576892641
"524","2021-03-18 18:02:45","D04P2","MP1112","3","STIM-HD",7905,-185,500,3090,4500,15,3.5,21,"Homme",0.141042533577887,0.324524434005307
"525","2021-03-19 17:56:12","D05P1","MP1112","3","STIM-HD",6820,-820,350,2540,4750,15,3.5,21,"Homme",-0.0898516105422798,-0.238621937129375
"526","2021-03-19 18:06:39","D05P2","MP1112","3","STIM-HD",8550,-820,900,2970,5500,15,3.5,21,"Homme",0.278302186073285,0.113527568267389
"527","2021-03-30 15:52:31","D14P1","MP1112","3","STIM-HD",8345,-985,1000,3330,5000,15,3.5,21,"Homme",0.234677025202655,0.163586565241743
"528","2021-03-30 16:03:09","D14P2","MP1112","3","STIM-HD",8805,-1125,450,3230,6250,15,3.5,21,"Homme",0.332567630083094,0.0028759833781824
"529","2019-09-30 12:55:07","D01P1","NB1309","2","SHAM",2305,-1615,300,2620,1000,17,2,23,"Homme",-1.05066917801007,-0.904688988082956
"530","2019-10-01 11:47:38","D02P1","NB1309","2","SHAM",3830,-590,800,2370,1250,17,2,23,"Homme",-0.726140542265135,-0.457699676276092
"531","2019-10-01 12:03:25","D02P2","NB1309","2","SHAM",4680,-900,1150,2680,1750,17,2,23,"Homme",-0.545255728899106,-0.290125007420597
"532","2019-10-02 12:41:12","D03P1","NB1309","2","SHAM",5995,-435,1450,2480,2500,17,2,23,"Homme",-0.26541628233872,0.0453054965316133
"533","2019-10-02 12:53:22","D03P2","NB1309","2","SHAM",7520,-750,2600,2920,2750,17,2,23,"Homme",0.0591123534062148,0.391867260741677
"534","2019-10-03 12:20:59","D04P1","NB1309","2","SHAM",8350,-450,1550,3250,4000,17,2,23,"Homme",0.235741053516573,0.445180703410169
"535","2019-10-03 12:34:19","D04P2","NB1309","2","SHAM",9270,-750,2050,3220,4750,17,2,23,"Homme",0.431522263277451,0.50386276215976
"536","2019-10-04 12:45:19","D05P1","NB1309","2","SHAM",10090,-600,2900,3290,4500,17,2,23,"Homme",0.606022906759974,0.812585248715457
"537","2019-10-04 12:57:19","D05P2","NB1309","2","SHAM",9940,-950,2400,3490,5000,17,2,23,"Homme",0.574102057342439,0.636017851468883
"538","2019-10-15 11:56:48","D14P1","NB1309","2","SHAM",10460,-1000,1550,2910,7000,17,2,23,"Homme",0.684761001989892,0.322500680397195
"539","2019-10-15 12:12:26","D14P2","NB1309","2","SHAM",13270,-1050,2800,3020,8500,17,2,23,"Homme",1.28274491441171,0.779241323740847
"540","2021-04-12 08:21:17","D01P1","NF0306","3","STIM-HD",3780,-1260,1350,1690,2000,17,10,23,"Homme",-0.736780825404314,-0.576873436849874
"541","2021-04-13 07:55:42","D02P1","NF0306","3","STIM-HD",6455,-1385,950,2640,4250,17,10,23,"Homme",-0.167525677458281,-0.221143669292493
"542","2021-04-13 08:06:15","D02P2","NF0306","3","STIM-HD",9370,-1370,1350,2390,7000,17,10,23,"Homme",0.452802829555808,0.0119671003435592
"543","2021-04-14 07:53:31","D03P1","NF0306","3","STIM-HD",10450,-1550,1450,3050,7500,17,10,23,"Homme",0.682632945362056,0.221945677732564
"544","2021-04-14 08:03:59","D03P2","NF0306","3","STIM-HD",9755,-1085,900,2940,7000,17,10,23,"Homme",0.53473300972748,0.110935993123475
"545","2021-04-15 07:57:16","D04P1","NF0306","3","STIM-HD",10960,-1250,1700,3010,7500,17,10,23,"Homme",0.791163833381674,0.353967560295961
"546","2021-04-15 08:07:43","D04P2","NF0306","3","STIM-HD",13950,-650,1550,3300,9750,17,10,23,"Homme",1.42745276510453,0.696994773069108
"547","2021-04-16 08:18:02","D05P1","NF0306","3","STIM-HD",14230,-1000,1850,3130,10250,17,10,23,"Homme",1.48703835068393,0.629955187813552
"548","2021-04-16 08:28:50","D05P2","NF0306","3","STIM-HD",15730,-700,1500,3430,11500,17,10,23,"Homme",1.80624684485927,0.770875383903664
"549","2021-04-27 08:41:26","D14P1","NF0306","3","STIM-HD",12940,-1000,1350,2590,10000,17,10,23,"Homme",1.21251904569313,0.31188758801809
"550","2021-04-27 08:52:23","D14P2","NF0306","3","STIM-HD",14690,-1800,1750,2990,11750,17,10,23,"Homme",1.58492895556437,0.427025588382299
"551","2019-11-11 17:41:43","D01P1","PC2104","1","STIM-SD",2215,-1795,1200,1810,1000,16,3.5,21,"Homme",-1.06982168766059,-0.89080018908455
"552","2019-11-12 17:22:38","D02P1","PC2104","1","STIM-SD",3495,-1075,800,2520,1250,16,3.5,21,"Homme",-0.797430439297629,-0.58792990384308
"553","2019-11-12 17:35:00","D02P2","PC2104","1","STIM-SD",4890,-820,1400,2560,1750,16,3.5,21,"Homme",-0.500566539714558,-0.222898801379518
"554","2019-11-13 17:07:07","D03P1","PC2104","1","STIM-SD",5500,-520,1400,2870,1750,16,3.5,21,"Homme",-0.370755085416584,-0.00545396261856924
"555","2019-11-13 17:19:29","D03P2","PC2104","1","STIM-SD",5140,-1090,1050,2930,2250,16,3.5,21,"Homme",-0.447365124018667,-0.232185024631318
"556","2019-11-14 17:40:25","D04P1","PC2104","1","STIM-SD",6630,-450,1300,3280,2500,16,3.5,21,"Homme",-0.130284686471157,0.229091184300127
"557","2019-11-14 17:52:30","D04P2","PC2104","1","STIM-SD",6500,-770,1450,3070,2750,16,3.5,21,"Homme",-0.15794942263302,0.0941347383492182
"558","2019-11-15 17:09:30","D05P1","PC2104","1","STIM-SD",5445,-1285,1700,2530,2500,16,3.5,21,"Homme",-0.38245939686968,-0.175982640683596
"559","2019-11-15 17:19:55","D05P2","PC2104","1","STIM-SD",6835,-685,1000,3020,3500,16,3.5,21,"Homme",-0.0866595256005264,0.0540392200138244
"560","2019-11-25 17:06:35","D14P1","PC2104","1","STIM-SD",7460,-650,1350,3260,3500,16,3.5,21,"Homme",0.0463440136392009,0.246271840389495
"561","2019-11-25 17:18:22","D14P2","PC2104","1","STIM-SD",8200,-450,1500,3150,4000,16,3.5,21,"Homme",0.203820204099038,0.400222053785852
"562","2019-09-30 19:23:03","D01P1","RC1907","2","SHAM",2105,-1525,1250,380,2000,14,4,23,"Homme",-1.09323031056678,-0.998002671773626
"563","2019-10-01 19:26:02","D02P1","RC1907","2","SHAM",4050,-1970,1350,1920,2750,14,4,23,"Homme",-0.679323296452751,-0.567477799121511
"564","2019-10-01 19:39:54","D02P2","RC1907","2","SHAM",6580,-1390,1650,2570,3750,14,4,23,"Homme",-0.140924969610335,-0.0753511463424355
"565","2019-10-02 17:42:41","D03P1","RC1907","2","SHAM",8725,-1455,2500,2680,5000,14,4,23,"Homme",0.315543177060409,0.288107835076449
"566","2019-10-02 17:53:01","D03P2","RC1907","2","SHAM",8950,-1050,1450,3050,5500,14,4,23,"Homme",0.363424451186711,0.229388777114946
"567","2019-10-03 19:07:36","D04P1","RC1907","2","SHAM",9030,-1240,1000,3020,6250,14,4,23,"Homme",0.380448904209396,0.0804497821665708
