"","Date","Session","Pseudo","TotalScore","Flight","Bonus","Mine","Fortress","NumberofBonus","NumberofMine","Bonus_Prct","Mine_Prct","FortressShot","Treatment","NET","GameLevel","Age","Genre","Group","BlindGroup"
"735","2021-03-26 11:02:31","D05P2","VM3004",18520,-150,2750,3670,12250,45,71,84.4444444444444,95.7746478873239,644,3,12,10,29,"Homme","STIMHD",3
"736","2021-04-06 08:58:43","D14P1","VM3004",16490,-1000,2500,3240,11750,46,70,82.6086956521739,90,615,3,12,10,29,"Homme","STIMHD",3
"737","2021-04-06 09:09:13","D14P2","VM3004",20510,-400,2350,3560,15000,39,71,89.7435897435897,95.7746478873239,773,3,12,10,29,"Homme","STIMHD",3
"738","2019-10-07 08:40:19","D01P1","YC1703",4110,-1630,1400,2340,2000,47,62,40.4255319148936,79.0322580645161,116,1,17,6,21,"Homme","STIMSD",1
"739","2019-10-08 08:26:30","D02P1","YC1703",7875,-865,1900,3590,3250,42,71,54.7619047619048,94.3661971830986,185,1,17,6,21,"Homme","STIMSD",1
"740","2019-10-08 08:42:23","D02P2","YC1703",7320,-860,1700,3480,3000,38,72,60.5263157894737,91.6666666666667,175,1,17,6,21,"Homme","STIMSD",1
"741","2019-10-09 15:03:52","D03P1","YC1703",6480,-840,1300,3020,3000,38,68,50,88.2352941176471,200,1,17,6,21,"Homme","STIMSD",1
"742","2019-10-09 15:17:27","D03P2","YC1703",9180,-470,2950,2950,3750,46,70,78.2608695652174,85.7142857142857,212,1,17,6,21,"Homme","STIMSD",1
"743","2019-10-10 08:26:38","D04P1","YC1703",8445,-755,1750,3700,3750,37,76,67.5675675675676,93.4210526315789,216,1,17,6,21,"Homme","STIMSD",1
"744","2019-10-10 08:39:27","D04P2","YC1703",8590,-470,2100,3210,3750,32,70,90.625,91.4285714285714,205,1,17,6,21,"Homme","STIMSD",1
"745","2019-10-11 08:23:54","D05P1","YC1703",8435,-635,1350,3220,4500,37,73,54.0540540540541,86.3013698630137,238,1,17,6,21,"Homme","STIMSD",1
"746","2019-10-11 08:35:52","D05P2","YC1703",11710,-100,2400,3660,5750,44,76,75,93.4210526315789,316,1,17,6,21,"Homme","STIMSD",1
"747","2019-10-21 08:32:21","D14P1","YC1703",11340,-100,2150,3790,5500,40,74,70,97.2972972972973,304,1,17,6,21,"Homme","STIMSD",1
"748","2019-10-21 08:43:24","D14P2","YC1703",12380,-790,2400,3270,7500,38,73,84.2105263157895,87.6712328767123,429,1,17,6,21,"Homme","STIMSD",1
