"X","Date","Session","Pseudo","TotalScore","Flight","Bonus","Mine","Fortress","NumberofBonus","NumberofMine","Bonus_Prct","Mine_Prct","FortressShot","Treatment","NET","GameLevel","Age","Genre","Group","BlindGroup","D"
688,"2019-10-10 16:15:27","D04P1","TS2305",7075,-1235,1600,2460,4250,47,64,44.6808510638298,81.25,225,2,16,3.5,22,"Homme","SHAM",2,6
689,"2019-10-10 16:26:51","D04P2","TS2305",7640,-770,1400,2510,4500,49,63,36.734693877551,82.5396825396825,237,2,16,3.5,22,"Homme","SHAM",2,7
690,"2019-10-11 16:13:11","D05P1","TS2305",10215,-185,2250,3650,4500,42,70,69.0476190476191,98.5714285714286,231,2,16,3.5,22,"Homme","SHAM",2,8
691,"2019-10-11 16:26:31","D05P2","TS2305",9970,-1070,1700,3090,6250,43,70,58.1395348837209,87.1428571428571,335,2,16,3.5,22,"Homme","SHAM",2,9
692,"2019-10-21 18:05:34","D14P1","TS2305",9865,-335,2150,2550,5500,49,62,57.1428571428571,87.0967741935484,283,2,16,3.5,22,"Homme","SHAM",2,10
693,"2019-10-21 18:19:12","D14P2","TS2305",8565,-1705,2550,2970,4750,46,66,71.7391304347826,87.8787878787879,244,2,16,3.5,22,"Homme","SHAM",2,11
694,"2021-05-03 18:29:24","D01P1","TT2010",4460,-650,750,1860,2500,42,59,28.5714285714286,72.8813559322034,159,3,14,5,20,"Homme","STIMHD",3,1
695,"2021-05-04 18:08:44","D02P1","TT2010",6170,-490,1200,2710,2750,38,62,44.7368421052632,88.7096774193548,168,3,14,5,20,"Homme","STIMHD",3,2
696,"2021-05-04 18:19:53","D02P2","TT2010",7880,-650,1450,3080,4000,41,70,48.780487804878,84.2857142857143,222,3,14,5,20,"Homme","STIMHD",3,3
697,"2021-05-05 17:57:28","D03P1","TT2010",11570,-600,2300,3620,6250,42,73,69.0476190476191,91.7808219178082,329,3,14,5,20,"Homme","STIMHD",3,4
698,"2021-05-05 18:08:57","D03P2","TT2010",13600,-1550,2250,3150,9750,39,70,74.3589743589744,85.7142857142857,503,3,14,5,20,"Homme","STIMHD",3,5
699,"2021-05-06 17:59:16","D04P1","TT2010",15660,-400,3450,3610,9000,47,73,89.3617021276596,93.1506849315068,476,3,14,5,20,"Homme","STIMHD",3,6
700,"2021-05-06 18:10:13","D04P2","TT2010",14830,-600,1400,3030,11000,32,67,71.875,88.0597014925373,534,3,14,5,20,"Homme","STIMHD",3,7
701,"2021-05-07 18:07:09","D05P1","TT2010",15160,-650,1650,3410,10750,38,73,68.4210526315789,89.041095890411,560,3,14,5,20,"Homme","STIMHD",3,8
702,"2021-05-07 18:18:07","D05P2","TT2010",19470,-650,2050,3570,14500,46,70,71.7391304347826,95.7142857142857,715,3,14,5,20,"Homme","STIMHD",3,9
703,"2021-05-18 18:00:25","D14P1","TT2010",16890,-600,1300,3690,12500,31,72,80.6451612903226,94.4444444444444,643,3,14,5,20,"Homme","STIMHD",3,10
704,"2021-05-18 18:11:06","D14P2","TT2010",20040,-350,1750,3890,14750,36,74,91.6666666666667,95.945945945946,723,3,14,5,20,"Homme","STIMHD",3,11
716,"2021-03-29 10:53:41","D01P1","VL1404",3590,-350,1050,1890,1000,44,59,34.0909090909091,74.5762711864407,75,3,17,2.5,34,"Homme","STIMHD",3,1
717,"2021-03-30 10:17:17","D02P1","VL1404",2810,-1420,350,1880,2000,47,63,21.2765957446809,68.2539682539683,132,3,17,2.5,34,"Homme","STIMHD",3,2
718,"2021-03-30 10:28:46","D02P2","VL1404",4710,-750,350,2860,2250,29,71,31.0344827586207,81.6901408450704,124,3,17,2.5,34,"Homme","STIMHD",3,3
719,"2021-03-31 09:41:49","D03P1","VL1404",6015,-685,950,3000,2750,44,67,36.3636363636364,86.5671641791045,165,3,17,2.5,34,"Homme","STIMHD",3,4
720,"2021-03-31 09:53:18","D03P2","VL1404",6020,-450,1050,2920,2500,40,70,40,85.7142857142857,135,3,17,2.5,34,"Homme","STIMHD",3,5
721,"2021-04-01 10:15:18","D04P1","VL1404",5690,-400,200,3140,2750,45,73,20,86.3013698630137,145,3,17,2.5,34,"Homme","STIMHD",3,6
722,"2021-04-01 10:26:18","D04P2","VL1404",6120,-150,650,2870,2750,38,70,47.3684210526316,85.7142857142857,162,3,17,2.5,34,"Homme","STIMHD",3,7
723,"2021-04-02 14:01:57","D05P1","VL1404",7855,-435,1150,3140,4000,47,71,57.4468085106383,87.3239436619718,218,3,17,2.5,34,"Homme","STIMHD",3,8
724,"2021-04-02 14:12:58","D05P2","VL1404",6910,-220,-50,3180,4000,33,74,45.4545454545455,87.8378378378378,219,3,17,2.5,34,"Homme","STIMHD",3,9
725,"2021-04-13 10:21:06","D14P1","VL1404",8350,-400,1450,3300,4000,54,74,61.1111111111111,87.8378378378378,207,3,17,2.5,34,"Homme","STIMHD",3,10
726,"2021-04-13 10:32:41","D14P2","VL1404",9100,-450,900,3150,5500,39,72,74.3589743589744,86.1111111111111,292,3,17,2.5,34,"Homme","STIMHD",3,11
727,"2021-03-22 11:29:50","D01P1","VM3004",5800,-1480,1750,3280,2250,50,72,60,84.7222222222222,133,3,12,10,29,"Homme","STIMHD",3,1
728,"2021-03-23 11:00:07","D02P1","VM3004",8745,-755,3750,3250,2500,49,70,83.6734693877551,90,140,3,12,10,29,"Homme","STIMHD",3,2
729,"2021-03-23 11:11:09","D02P2","VM3004",8930,-1050,2900,3580,3500,43,76,76.7441860465116,89.4736842105263,183,3,12,10,29,"Homme","STIMHD",3,3
730,"2021-03-24 10:58:32","D03P1","VM3004",10450,-600,2950,3850,4250,43,78,79.0697674418605,92.3076923076923,234,3,12,10,29,"Homme","STIMHD",3,4
731,"2021-03-24 11:09:14","D03P2","VM3004",14130,-100,4050,3930,6250,50,75,92,97.3333333333333,330,3,12,10,29,"Homme","STIMHD",3,5
732,"2021-03-25 09:37:40","D04P1","VM3004",9125,-1355,2000,2480,6000,36,63,75,80.9523809523809,311,3,12,10,29,"Homme","STIMHD",3,6
733,"2021-03-25 09:50:06","D04P2","VM3004",12880,-1120,1850,3150,9000,41,65,65.8536585365854,90.7692307692308,468,3,12,10,29,"Homme","STIMHD",3,7
734,"2021-03-26 10:51:25","D05P1","VM3004",16820,-600,2050,3620,11750,39,70,82.0512820512821,97.1428571428571,605,3,12,10,29,"Homme","STIMHD",3,8
735,"2021-03-26 11:02:31","D05P2","VM3004",18520,-150,2750,3670,12250,45,71,84.4444444444444,95.7746478873239,644,3,12,10,29,"Homme","STIMHD",3,9
736,"2021-04-06 08:58:43","D14P1","VM3004",16490,-1000,2500,3240,11750,46,70,82.6086956521739,90,615,3,12,10,29,"Homme","STIMHD",3,10
737,"2021-04-06 09:09:13","D14P2","VM3004",20510,-400,2350,3560,15000,39,71,89.7435897435897,95.7746478873239,773,3,12,10,29,"Homme","STIMHD",3,11
